"","X","Data.Precipitation","Date.Full","Data.Temperature.Avg.Temp","Data.Temperature.Max.Temp","Data.Temperature.Min.Temp","Data.Wind.Direction","Data.Wind.Speed","city"
"388",388,0.05,"2016-01-10",63,70,56,15,8.45,"Nairobi"
"389",389,0.94,"2016-01-10",70,77,62,20,6.9,"Eldoret"
"390",390,0.16,"2016-01-10",56,64,47,12,7.41,"Nakuru"
"391",391,0.21,"2016-01-10",53,59,46,15,8.52,"Nairobi"
"392",392,0.46,"2016-01-10",72,76,68,16,8.34,"Nakuru"
"393",393,0.84,"2016-01-10",70,77,63,19,5.75,"Malindi"
"394",394,0.55,"2016-01-10",63,70,54,17,7.37,"Nakuru"
"395",395,0.69,"2016-01-10",51,58,42,13,6.24,"Nakuru"
"396",396,0.92,"2016-01-10",54,62,45,13,7.4,"Eldoret"
"397",397,1.19,"2016-01-10",63,71,55,14,6.28,"Mombasa"
"398",398,1.59,"2016-01-10",65,73,57,19,6.87,"Nairobi"
"399",399,0.99,"2016-01-10",68,75,60,21,7.2,"Kisumu"
"400",400,0.69,"2016-01-10",49,58,40,12,4.17,"Malindi"
"401",401,0.47,"2016-01-10",42,50,33,14,6.84,"Nakuru"
"402",402,0.64,"2016-01-10",43,50,35,15,10.48,"Nakuru"
"403",403,0.16,"2016-01-10",45,54,36,7,7.4,"Mombasa"
"404",404,0.26,"2016-01-10",46,53,37,13,7.84,"Eldoret"
"405",405,0.14,"2016-01-10",49,57,41,10,8.22,"Kisumu"
"406",406,0.33,"2016-01-10",73,83,63,20,1.98,"Eldoret"
"407",407,0,"2016-01-10",74,81,67,12,5.08,"Nairobi"
"408",408,0.44,"2016-01-10",72,82,62,8,6.47,"Mombasa"
"409",409,0.16,"2016-01-10",72,80,64,16,5.25,"Eldoret"
"410",410,0.08,"2016-01-10",73,80,66,24,5.11,"Nairobi"
"411",411,0.04,"2016-01-10",33,39,27,19,1.9,"Mombasa"
"412",412,0.01,"2016-01-10",36,40,30,14,2.08,"Malindi"
"413",413,0.09,"2016-01-10",30,35,24,16,3.94,"Malindi"
"414",414,0.47,"2016-01-10",29,35,22,23,8.92,"Kisumu"
"415",415,0.22,"2016-01-10",26,33,19,21,7.71,"Nairobi"
"416",416,0.51,"2016-01-10",30,36,22,23,7.97,"Nakuru"
"417",417,0.21,"2016-01-10",28,36,20,18,9.07,"Nairobi"
"418",418,0.65,"2016-01-10",26,32,20,23,8.62,"Malindi"
"419",419,0.59,"2016-01-10",35,38,23,23,10.2,"Eldoret"
"420",420,12.65,"2016-01-10",36,45,26,21,4.52,"Nakuru"
"421",421,1.15,"2016-01-10",31,40,21,20,6.75,"Nairobi"
"422",422,1.08,"2016-01-10",34,42,25,19,8.75,"Eldoret"
"423",423,0.87,"2016-01-10",27,36,18,17,7.35,"Nakuru"
"424",424,0.17,"2016-01-10",22,28,15,20,9.8,"Mombasa"
"425",425,0.44,"2016-01-10",23,29,16,22,8.8,"Kisumu"
"426",426,0.23,"2016-01-10",22,28,16,18,10,"Nairobi"
"427",427,0.48,"2016-01-10",21,28,15,19,9.77,"Mombasa"
"428",428,0.52,"2016-01-10",20,26,14,23,9.67,"Malindi"
"429",429,0.42,"2016-01-10",26,33,17,20,10.24,"Eldoret"
"430",430,0.25,"2016-01-10",31,39,22,21,12,"Mombasa"
"431",431,0.02,"2016-01-10",28,39,15,22,9.98,"Eldoret"
"432",432,0.5,"2016-01-10",31,37,23,20,7.94,"Malindi"
"433",433,0.73,"2016-01-10",28,35,21,20,7.47,"Kisumu"
"434",434,0.18,"2016-01-10",30,37,23,22,10.34,"Nairobi"
"435",435,0.79,"2016-01-10",35,45,25,19,6.97,"Nakuru"
"436",436,0.83,"2016-01-10",38,48,28,18,2.14,"Eldoret"
"437",437,0.47,"2016-01-10",36,46,26,18,7.82,"Nakuru"
"438",438,0.4,"2016-01-10",39,48,29,18,6.91,"Malindi"
"439",439,2.13,"2016-01-10",36,45,26,18,5.31,"Mombasa"
"440",440,1.84,"2016-01-10",51,60,41,13,6.15,"Kisumu"
"441",441,2.1,"2016-01-10",51,61,41,15,8.01,"Mombasa"
"442",442,0.75,"2016-01-10",54,61,47,14,8.84,"Nakuru"
"443",443,1.5,"2016-01-10",46,54,37,16,6.58,"Nakuru"
"444",444,0.27,"2016-01-10",51,61,40,11,4.03,"Kisumu"
"445",445,1.99,"2016-01-10",22,34,9,21,5.52,"Mombasa"
"446",446,0.52,"2016-01-10",18,26,9,19,6.44,"Nairobi"
"447",447,2.11,"2016-01-10",27,37,16,19,5.88,"Eldoret"
"448",448,1.05,"2016-01-10",35,44,26,18,4.67,"Kisumu"
"449",449,0.28,"2016-01-10",39,49,27,15,6.34,"Kisumu"
"450",450,1.39,"2016-01-10",33,41,25,19,7.51,"Malindi"
"451",451,0,"2016-01-10",60,60,60,21,9.51,"Eldoret"
"452",452,1.12,"2016-01-10",28,36,19,20,6.7,"Eldoret"
"453",453,0.69,"2016-01-10",24,33,14,19,6.1,"Mombasa"
"454",454,0.66,"2016-01-10",31,39,22,20,5.87,"Nairobi"
"455",455,0.71,"2016-01-10",30,39,21,17,7.12,"Nairobi"
"456",456,0.82,"2016-01-10",29,36,22,17,7.62,"Eldoret"
"457",457,0.78,"2016-01-10",24,32,16,18,6.77,"Kisumu"
"458",458,0.86,"2016-01-10",28,36,21,17,7.34,"Nakuru"
"459",459,0.61,"2016-01-10",21,27,16,0,0,"Malindi"
"460",460,0.95,"2016-01-10",30,37,22,18,8.38,"Malindi"
"461",461,0.61,"2016-01-10",25,31,18,19,6.61,"Eldoret"
"462",462,0.18,"2016-01-10",16,23,8,23,8.68,"Eldoret"
"463",463,0.1,"2016-01-10",14,20,7,20,5.78,"Malindi"
"464",464,0.17,"2016-01-10",19,25,12,21,8.74,"Mombasa"
"465",465,0.44,"2016-01-10",17,23,11,23,12.62,"Nairobi"
"466",466,0.13,"2016-01-10",17,22,8,22,8.54,"Nakuru"
"467",467,1.23,"2016-01-10",42,50,35,15,8.21,"Kisumu"
"468",468,0.35,"2016-01-10",43,53,32,15,5.12,"Nakuru"
"469",469,0.32,"2016-01-10",51,59,41,19,6.52,"Nairobi"
"470",470,0.11,"2016-01-10",47,58,35,19,3.94,"Mombasa"
"471",471,1.15,"2016-01-10",46,55,36,14,5.95,"Kisumu"
"472",472,0.1,"2016-01-10",45,53,33,13,5.37,"Eldoret"
"473",473,0.4,"2016-01-10",40,49,30,17,6.15,"Malindi"
"474",474,1.4,"2016-01-10",35,43,27,18,8.58,"Mombasa"
"475",475,0.69,"2016-01-10",31,38,23,18,9.42,"Eldoret"
"476",476,0.6,"2016-01-10",28,35,21,21,9.34,"Mombasa"
"477",477,0.67,"2016-01-10",31,38,23,19,9.72,"Nakuru"
"478",478,0.69,"2016-01-10",32,39,25,19,10.97,"Malindi"
"479",479,0.54,"2016-01-10",26,32,19,21,8.41,"Kisumu"
"480",480,0.52,"2016-01-10",34,42,26,23,9.15,"Malindi"
"481",481,0.09,"2016-01-10",23,29,15,18,7.54,"Nairobi"
"482",482,0.13,"2016-01-10",18,27,9,26,1.32,"Eldoret"
"483",483,0.07,"2016-01-10",10,21,2,28,7.65,"Kisumu"
"484",484,0.05,"2016-01-10",19,27,13,14,4.71,"Nairobi"
"485",485,0.11,"2016-01-10",11,17,3,21,6.74,"Mombasa"
"486",486,0.14,"2016-01-10",15,23,7,15,5.25,"Malindi"
"487",487,0.12,"2016-01-10",9,18,0,25,4.65,"Nakuru"
"488",488,0.15,"2016-01-10",16,23,7,21,1.94,"Nakuru"
"489",489,0.02,"2016-01-10",22,27,17,15,2.08,"Eldoret"
"490",490,0,"2016-01-10",13,25,0,21,5.21,"Kisumu"
"491",491,0.01,"2016-01-10",21,26,15,12,1.88,"Eldoret"
"492",492,0.09,"2016-01-10",22,30,14,20,11.48,"Malindi"
"493",493,0.51,"2016-01-10",24,31,17,21,10.65,"Nakuru"
"494",494,0.25,"2016-01-10",20,28,12,20,11.07,"Eldoret"
"495",495,0.04,"2016-01-10",25,35,15,20,7.1,"Nairobi"
"496",496,0.71,"2016-01-10",23,29,16,20,11.07,"Nakuru"
"497",497,0.04,"2016-01-10",21,31,9,26,4.11,"Kisumu"
"498",498,0,"2016-01-10",20,31,9,29,7.52,"Mombasa"
"499",499,0.01,"2016-01-10",17,27,7,27,8.7,"Mombasa"
"500",500,1.12,"2016-01-10",22,30,12,23,7.84,"Mombasa"
"501",501,0.08,"2016-01-10",25,34,17,19,5.28,"Malindi"
"502",502,0.26,"2016-01-10",48,54,43,16,3.02,"Eldoret"
"503",503,0.88,"2016-01-10",42,48,36,9,5.17,"Kisumu"
"504",504,0.25,"2016-01-10",33,40,26,16,1.4,"Nakuru"
"505",505,0.67,"2016-01-10",30,36,23,13,3.48,"Mombasa"
"506",506,0.82,"2016-01-10",25,38,13,21,3.65,"Nairobi"
"507",507,0,"2016-01-10",60,60,60,24,31.11,"Nakuru"
"508",508,0.8,"2016-01-10",35,46,23,17,6.57,"Nakuru"
"509",509,1.78,"2016-01-10",34,44,24,20,7.24,"Nairobi"
"510",510,0.37,"2016-01-10",35,40,28,22,2.61,"Malindi"
"511",511,0.27,"2016-01-10",31,41,21,17,9.2,"Nairobi"
"512",512,0.11,"2016-01-10",31,39,23,24,1.67,"Eldoret"
"513",513,0.9,"2016-01-10",27,38,16,24,4.08,"Malindi"
"514",514,0.74,"2016-01-10",25,34,15,21,7.14,"Mombasa"
"515",515,0.64,"2016-01-10",29,37,20,15,7.87,"Nairobi"
"516",516,0.77,"2016-01-10",24,34,14,14,2.61,"Nairobi"
"517",517,1.72,"2016-01-10",34,44,24,21,7.87,"Mombasa"
"518",518,1.42,"2016-01-10",37,44,29,21,8.44,"Eldoret"
"519",519,0.63,"2016-01-10",29,37,20,22,7.14,"Nakuru"
"520",520,0.68,"2016-01-10",27,37,15,14,5.07,"Eldoret"
"521",521,0.48,"2016-01-10",37,46,27,24,5.41,"Nakuru"
"522",522,1.47,"2016-01-10",51,56,45,15,9.17,"Nairobi"
"523",523,0.42,"2016-01-10",40,49,30,11,6.12,"Eldoret"
"524",524,0.39,"2016-01-10",37,45,30,12,6.38,"Eldoret"
"525",525,0.66,"2016-01-10",37,46,28,11,3.71,"Kisumu"
"526",526,0.27,"2016-01-10",40,47,33,6,4.97,"Malindi"
"527",527,0.34,"2016-01-10",47,54,39,14,9.6,"Malindi"
"528",528,0,"2016-01-10",10,19,0,15,4.98,"Mombasa"
"529",529,0,"2016-01-10",11,19,2,25,7.02,"Mombasa"
"530",530,0.32,"2016-01-10",12,19,4,23,10.47,"Eldoret"
"531",531,0,"2016-01-10",8,15,1,27,10.82,"Malindi"
"532",532,0.05,"2016-01-10",10,20,3,21,4,"Mombasa"
"533",533,0.74,"2016-01-10",31,40,21,20,7.15,"Malindi"
"534",534,0.81,"2016-01-10",32,41,22,15,7.94,"Kisumu"
"535",535,0.78,"2016-01-10",31,41,21,20,5.6,"Malindi"
"536",536,1.03,"2016-01-10",32,42,22,19,8.08,"Malindi"
"537",537,1.03,"2016-01-10",31,41,20,20,8.05,"Malindi"
"538",538,0.85,"2016-01-10",29,39,19,16,5.31,"Nairobi"
"539",539,0.73,"2016-01-10",29,39,18,18,6.97,"Kisumu"
"540",540,0.17,"2016-01-10",33,40,24,18,10.01,"Nakuru"
"541",541,0.11,"2016-01-10",35,42,27,22,10.87,"Nakuru"
"542",542,0.16,"2016-01-10",36,40,28,20,8.5,"Kisumu"
"543",543,0.58,"2016-01-10",34,40,26,26,8.75,"Nakuru"
"544",544,0.41,"2016-01-10",43,49,37,8,5.88,"Malindi"
"545",545,0.2,"2016-01-10",18,28,9,23,2.02,"Nakuru"
"546",546,0.43,"2016-01-10",38,41,34,11,2.27,"Mombasa"
"547",547,0.15,"2016-01-10",42,51,31,18,2.35,"Kisumu"
"548",548,0.05,"2016-01-10",28,31,24,17,2.11,"Nairobi"
"549",549,0.21,"2016-01-10",38,44,31,10,4.9,"Kisumu"
"550",550,0.07,"2016-01-10",29,38,20,21,2.47,"Nairobi"
"551",551,0.27,"2016-01-10",37,42,32,12,1,"Nakuru"
"552",552,1.07,"2016-01-10",32,43,20,21,4.77,"Nakuru"
"553",553,0.58,"2016-01-10",31,40,22,15,9.12,"Malindi"
"554",554,1.48,"2016-01-10",32,41,22,20,3.91,"Nairobi"
"555",555,0.63,"2016-01-10",36,45,27,21,6.92,"Malindi"
"556",556,0.85,"2016-01-10",29,40,17,18,5.15,"Malindi"
"557",557,1.26,"2016-01-10",29,40,17,14,4.54,"Kisumu"
"558",558,1.78,"2016-01-10",28,38,17,18,3.98,"Kisumu"
"559",559,0.34,"2016-01-10",79,84,73,8,2.77,"Eldoret"
"560",560,1.41,"2016-01-10",32,42,22,19,6.75,"Kisumu"
"561",561,0.34,"2016-01-10",42,50,33,8,7.34,"Nairobi"
"562",562,0,"2016-01-10",48,57,39,5,9.28,"Kisumu"
"563",563,0.27,"2016-01-10",45,52,37,6,6.35,"Nairobi"
"564",564,0.5,"2016-01-10",40,49,31,11,6.34,"Nairobi"
"565",565,0.04,"2016-01-10",15,23,6,18,9.91,"Nairobi"
"566",566,0.04,"2016-01-10",13,21,5,26,9.48,"Kisumu"
"567",567,0,"2016-01-10",14,22,6,28,7,"Nakuru"
"568",568,0,"2016-01-10",17,27,7,22,6.81,"Mombasa"
"569",569,0.31,"2016-01-10",16,23,9,22,9.35,"Nakuru"
"570",570,0.67,"2016-01-10",37,49,25,13,3.52,"Nairobi"
"571",571,0.61,"2016-01-10",41,49,32,19,4.82,"Nairobi"
"572",572,0.85,"2016-01-10",36,46,26,19,5.98,"Eldoret"
"573",573,0.94,"2016-01-10",37,46,28,14,5.44,"Kisumu"
"574",574,0.32,"2016-01-10",38,48,27,10,5,"Kisumu"
"575",575,1.42,"2016-01-10",41,48,32,16,7.35,"Nakuru"
"576",576,0.3,"2016-01-10",41,50,30,19,5.84,"Nairobi"
"577",577,0.51,"2016-01-10",39,49,28,11,1.45,"Nairobi"
"578",578,0.04,"2016-01-10",42,51,33,18,7.08,"Malindi"
"579",579,0.08,"2016-01-10",32,41,23,19,10.62,"Kisumu"
"580",580,0.64,"2016-01-10",48,59,37,12,5.1,"Mombasa"
"581",581,0.13,"2016-01-10",50,59,40,19,2.2,"Nairobi"
"582",582,2.19,"2016-01-10",53,62,43,15,8.84,"Mombasa"
"583",583,0.1,"2016-01-10",59,69,49,20,6.04,"Nairobi"
"584",584,0.34,"2016-01-10",37,44,30,16,6.71,"Mombasa"
"585",585,1.21,"2016-01-10",49,57,40,17,6.65,"Mombasa"
"586",586,0.25,"2016-01-10",55,64,45,14,7.11,"Kisumu"
"587",587,0.11,"2016-01-10",32,43,22,21,9.04,"Kisumu"
"588",588,1.23,"2016-01-10",44,51,36,16,7.37,"Kisumu"
"589",589,0.84,"2016-01-10",44,51,37,16,7.87,"Eldoret"
"590",590,0,"2016-01-10",53,61,41,18,4.8,"Mombasa"
"591",591,0.46,"2016-01-10",42,50,34,24,8.15,"Nakuru"
"592",592,0.49,"2016-01-10",44,52,36,20,7.34,"Nairobi"
"593",593,0.55,"2016-01-10",54,60,47,15,10.08,"Mombasa"
"594",594,1.62,"2016-01-10",53,62,44,15,6.64,"Kisumu"
"595",595,0.29,"2016-01-10",36,44,27,22,8.08,"Eldoret"
"596",596,0.05,"2016-01-10",42,53,32,19,8.64,"Nairobi"
"597",597,0,"2016-01-10",43,55,31,18,6.71,"Malindi"
"598",598,0.06,"2016-01-10",51,60,40,19,4.42,"Nakuru"
"599",599,1.5,"2016-01-10",52,63,41,18,6.75,"Nairobi"
"600",600,0.22,"2016-01-10",45,54,36,23,5.95,"Mombasa"
"601",601,0.11,"2016-01-10",39,48,30,12,9.68,"Nakuru"
"602",602,0.29,"2016-01-10",31,35,26,26,2.1,"Malindi"
"603",603,0.9,"2016-01-10",34,43,24,20,4.11,"Malindi"
"604",604,0.52,"2016-01-10",25,33,16,14,5.81,"Malindi"
"605",605,0.71,"2016-01-10",35,43,27,13,3.3,"Eldoret"
"606",606,0.11,"2016-01-10",44,50,38,10,11.3,"Nakuru"
"607",607,0.68,"2016-01-10",39,47,30,19,7.08,"Eldoret"
"608",608,0.9,"2016-01-10",34,43,24,20,4.11,"Malindi"
"609",609,0.27,"2016-01-10",40,49,31,14,7.78,"Kisumu"
"610",610,0.79,"2016-01-10",37,44,29,17,6.91,"Eldoret"
"611",611,0.09,"2016-01-10",31,34,28,9,3.01,"Malindi"
"612",612,0.16,"2016-01-10",32,35,29,21,2.58,"Eldoret"
"613",613,0.34,"2016-01-10",36,41,30,9,0.92,"Malindi"
"614",614,0.38,"2016-01-10",41,49,32,7,4.31,"Kisumu"
"615",615,0.26,"2016-01-10",41,47,35,5,3.92,"Nairobi"
"616",616,0.02,"2016-01-10",31,34,27,13,4.82,"Eldoret"
"617",617,0.21,"2016-01-10",33,36,29,27,1.44,"Eldoret"
"618",618,0.53,"2016-01-10",33,42,23,17,7.3,"Nakuru"
"619",619,0.23,"2016-01-10",35,47,22,18,3.77,"Kisumu"
"620",620,0.47,"2016-01-10",29,44,14,26,3.06,"Nakuru"
"621",621,0.52,"2016-01-10",34,45,23,16,4.12,"Kisumu"
"622",622,0.72,"2016-01-10",23,30,15,18,7.77,"Kisumu"
"623",623,0.56,"2016-01-10",23,29,16,20,8.21,"Eldoret"
"624",624,0.52,"2016-01-10",24,29,16,18,7.25,"Nairobi"
"625",625,0.27,"2016-01-10",27,33,20,24,8.01,"Mombasa"
"626",626,0.3,"2016-01-10",22,30,14,25,9.98,"Eldoret"
"627",627,0.29,"2016-01-10",25,37,14,29,4.95,"Eldoret"
"628",628,0.36,"2016-01-10",15,23,6,28,0.7,"Kisumu"
"629",629,0.3,"2016-01-10",18,27,9,11,5.52,"Malindi"
"630",630,0.01,"2016-01-10",22,32,11,28,2.97,"Mombasa"
"631",631,0.34,"2016-01-17",42,52,31,28,3.94,"Nairobi"
"632",632,0.16,"2016-01-17",39,49,29,22,4.57,"Nairobi"
"633",633,2.24,"2016-01-17",48,60,35,16,4.37,"Malindi"
"634",634,1.48,"2016-01-17",45,56,32,26,3.92,"Eldoret"
"635",635,0.15,"2016-01-17",24,28,19,7,3.78,"Eldoret"
"636",636,2.59,"2016-01-17",43,46,38,10,8.68,"Malindi"
"637",637,0.06,"2016-01-17",16,20,11,7,20.24,"Nairobi"
"638",638,0.17,"2016-01-17",2,10,-7,34,4.45,"Nairobi"
"639",639,0.15,"2016-01-17",32,36,28,10,13.8,"Nairobi"
"640",640,1.17,"2016-01-17",31,39,22,8,1.84,"Mombasa"
"641",641,0.04,"2016-01-17",10,16,6,19,9.87,"Kisumu"
"642",642,0,"2016-01-17",-1,7,-10,16,1.84,"Eldoret"
"643",643,0.2,"2016-01-17",9,14,3,18,1,"Nairobi"
"644",644,0.46,"2016-01-17",29,34,24,4,2.5,"Kisumu"
"645",645,0,"2016-01-17",26,32,20,10,8.08,"Kisumu"
"646",646,1.74,"2016-01-17",36,40,32,12,3.87,"Malindi"
"647",647,0.26,"2016-01-17",24,29,19,7,8.41,"Malindi"
"648",648,4.97,"2016-01-17",42,45,38,14,10.3,"Eldoret"
"649",649,0.11,"2016-01-17",29,36,22,6,8.61,"Nakuru"
"650",650,0.35,"2016-01-17",35,38,30,11,11.8,"Nairobi"
"651",651,0.03,"2016-01-17",15,18,9,6,12.82,"Malindi"
"652",652,0.03,"2016-01-17",1,8,-6,23,1.24,"Nairobi"
"653",653,0.06,"2016-01-17",18,24,10,5,9.64,"Eldoret"
"654",654,0,"2016-01-17",7,12,2,13,0.41,"Eldoret"
"655",655,0.01,"2016-01-17",23,29,16,31,3.81,"Malindi"
"656",656,0,"2016-01-17",60,60,60,15,3.61,"Mombasa"
"657",657,0,"2016-01-17",60,60,60,0,0,"Mombasa"
"658",658,0,"2016-01-17",60,60,60,6,10.63,"Mombasa"
"659",659,1.66,"2016-01-17",44,47,41,11,12.07,"Nakuru"
"660",660,0.42,"2016-01-17",37,41,34,5,6.3,"Malindi"
"661",661,0.17,"2016-01-17",29,35,22,11,16.75,"Malindi"
"662",662,0.1,"2016-01-17",18,28,8,7,3.24,"Kisumu"
"663",663,0,"2016-01-17",1,8,-6,8,5.85,"Mombasa"
"664",664,0.03,"2016-01-17",-4,0,-9,5,15.85,"Nakuru"
"665",665,1.62,"2016-01-17",34,40,29,7,2.44,"Nairobi"
"666",666,0,"2016-01-17",41,60,21,28,4.02,"Kisumu"
"667",667,0,"2016-01-17",41,55,26,8,2.62,"Eldoret"
"668",668,0,"2016-01-17",52,63,40,12,1.67,"Nakuru"
"669",669,0,"2016-01-17",49,64,34,18,1.95,"Eldoret"
"670",670,0.06,"2016-01-17",31,47,15,17,1.84,"Eldoret"
"671",671,0,"2016-01-17",39,52,26,23,4.67,"Eldoret"
"672",672,0,"2016-01-17",36,48,24,26,7.31,"Kisumu"
"673",673,0.03,"2016-01-17",42,52,32,0,0,"Malindi"
"674",674,0.01,"2016-01-17",53,63,42,6,1.52,"Nakuru"
"675",675,0,"2016-01-17",38,56,20,26,3.05,"Malindi"
"676",676,0,"2016-01-17",43,58,28,21,2.4,"Eldoret"
"677",677,1.22,"2016-01-17",52,57,45,14,4.11,"Mombasa"
"678",678,4.93,"2016-01-17",53,59,46,0,0,"Nairobi"
"679",679,0.13,"2016-01-17",51,59,42,9,2.27,"Nakuru"
"680",680,1.04,"2016-01-17",54,60,48,13,4.65,"Eldoret"
"681",681,0,"2016-01-17",57,65,47,25,2.27,"Nakuru"
"682",682,0,"2016-01-17",56,63,49,24,2.31,"Eldoret"
"683",683,2.58,"2016-01-17",49,53,43,20,7.35,"Kisumu"
"684",684,4.13,"2016-01-17",47,53,41,23,4.5,"Malindi"
"685",685,1.09,"2016-01-17",50,57,42,19,4.94,"Nakuru"
"686",686,0.21,"2016-01-17",54,61,46,11,6.24,"Nairobi"
"687",687,0.04,"2016-01-17",57,65,49,29,2.18,"Mombasa"
"688",688,1.39,"2016-01-17",54,58,49,16,5.37,"Nakuru"
"689",689,0,"2016-01-17",46,52,38,21,11.37,"Mombasa"
"690",690,0,"2016-01-17",55,66,44,20,1.54,"Kisumu"
"691",691,0.05,"2016-01-17",56,65,46,26,1.5,"Mombasa"
"692",692,0.86,"2016-01-17",50,59,42,16,5.32,"Eldoret"
"693",693,0,"2016-01-17",3,23,-17,25,1.72,"Mombasa"
"694",694,0.02,"2016-01-17",29,41,17,19,3.48,"Nakuru"
"695",695,0.33,"2016-01-17",6,21,-8,22,1.78,"Kisumu"
"696",696,0.01,"2016-01-17",29,41,17,20,6.7,"Mombasa"
"697",697,0.03,"2016-01-17",21,30,10,9,2.45,"Mombasa"
"698",698,0,"2016-01-17",28,42,13,17,3.47,"Mombasa"
"699",699,0.32,"2016-01-17",34,42,27,25,8.78,"Malindi"
"700",700,0.4,"2016-01-17",30,37,21,23,7.04,"Malindi"
"701",701,0.45,"2016-01-17",34,43,25,26,7.75,"Nairobi"
"702",702,0.45,"2016-01-17",34,43,25,26,7.75,"Kisumu"
"703",703,2.39,"2016-01-17",56,66,45,24,4.51,"Nairobi"
"704",704,1.55,"2016-01-17",67,74,60,24,7.05,"Nairobi"
"705",705,1.37,"2016-01-17",50,62,37,24,3.34,"Nairobi"
"706",706,1.66,"2016-01-17",49,62,36,23,4.31,"Nakuru"
"707",707,1.18,"2016-01-17",69,74,65,10,9.78,"Kisumu"
"708",708,1.97,"2016-01-17",67,73,60,23,5.85,"Nairobi"
"709",709,2.22,"2016-01-17",58,69,47,25,6.45,"Eldoret"
"710",710,0.49,"2016-01-17",50,60,39,25,4.84,"Kisumu"
"711",711,1.69,"2016-01-17",51,63,38,27,3.68,"Mombasa"
"712",712,1.6,"2016-01-17",59,67,51,16,6.1,"Eldoret"
"713",713,2.32,"2016-01-17",61,70,51,24,6.1,"Malindi"
"714",714,1.58,"2016-01-17",66,74,57,23,7.77,"Nairobi"
"715",715,1.87,"2016-01-17",48,60,35,25,3.54,"Mombasa"
"716",716,1.1,"2016-01-17",42,54,30,23,4.77,"Kisumu"
"717",717,1.58,"2016-01-17",42,52,32,29,6.9,"Eldoret"
"718",718,0.73,"2016-01-17",44,57,31,26,4.91,"Mombasa"
"719",719,0.9,"2016-01-17",45,57,32,27,4.85,"Malindi"
"720",720,1.82,"2016-01-17",48,60,35,26,5.1,"Kisumu"
"721",721,0.05,"2016-01-17",73,84,62,19,2.62,"Nakuru"
"722",722,0,"2016-01-17",73,80,65,20,1.54,"Eldoret"
"723",723,0,"2016-01-17",71,83,59,7,3.07,"Mombasa"
"724",724,0,"2016-01-17",70,81,58,6,2.6,"Malindi"
"725",725,0,"2016-01-17",71,79,62,27,4.65,"Malindi"
"726",726,0.24,"2016-01-17",32,39,26,13,6.02,"Mombasa"
"727",727,0.39,"2016-01-17",36,42,30,12,5.28,"Malindi"
"728",728,0.2,"2016-01-17",26,33,19,17,6.27,"Mombasa"
"729",729,0.13,"2016-01-17",21,27,8,25,11.2,"Nakuru"
"730",730,0.01,"2016-01-17",20,30,10,25,11.21,"Malindi"
"731",731,0.03,"2016-01-17",21,32,10,25,9.38,"Nairobi"
"732",732,0,"2016-01-17",24,35,13,26,11.27,"Nairobi"
"733",733,0.06,"2016-01-17",16,24,6,25,9.47,"Nairobi"
"734",734,0.14,"2016-01-17",26,37,14,25,11.17,"Kisumu"
"735",735,0.13,"2016-01-17",31,41,20,24,7.32,"Mombasa"
"736",736,0.36,"2016-01-17",22,31,13,24,12.71,"Kisumu"
"737",737,0.19,"2016-01-17",24,34,13,23,11.1,"Malindi"
"738",738,0.4,"2016-01-17",22,29,12,24,11.74,"Nairobi"
"739",739,0,"2016-01-17",16,25,6,26,12.57,"Mombasa"
"740",740,0.04,"2016-01-17",20,29,9,29,10.51,"Eldoret"
"741",741,0.05,"2016-01-17",16,22,4,25,11.17,"Nairobi"
"742",742,0.01,"2016-01-17",16,26,4,25,7.7,"Malindi"
"743",743,0.02,"2016-01-17",11,21,1,25,9.1,"Kisumu"
"744",744,0,"2016-01-17",29,39,20,22,7.45,"Mombasa"
"745",745,0.03,"2016-01-17",34,47,21,24,6.07,"Nakuru"
"746",746,0,"2016-01-17",30,45,15,26,9.48,"Eldoret"
"747",747,0,"2016-01-17",35,47,22,16,4.01,"Nairobi"
"748",748,0,"2016-01-17",30,40,19,28,6.17,"Nairobi"
"749",749,0,"2016-01-17",34,45,22,24,6.2,"Eldoret"
"750",750,0.32,"2016-01-17",29,37,17,23,9.3,"Nairobi"
"751",751,0.17,"2016-01-17",32,41,23,24,3.6,"Nairobi"
"752",752,0.12,"2016-01-17",31,41,20,23,9.88,"Mombasa"
"753",753,0.15,"2016-01-17",31,41,21,23,9.22,"Mombasa"
"754",754,0.05,"2016-01-17",34,44,23,25,6.31,"Malindi"
"755",755,1.15,"2016-01-17",49,62,37,15,3.87,"Eldoret"
"756",756,0.3,"2016-01-17",49,60,37,18,3.52,"Eldoret"
"757",757,1.4,"2016-01-17",53,62,44,16,6.21,"Mombasa"
"758",758,0.03,"2016-01-17",46,59,33,20,4.24,"Malindi"
"759",759,1.22,"2016-01-17",49,63,36,16,2.48,"Eldoret"
"760",760,0.32,"2016-01-17",21,30,10,22,5.27,"Nairobi"
"761",761,0.65,"2016-01-17",14,22,5,22,6.17,"Malindi"
"762",762,1.13,"2016-01-17",26,33,19,29,7.44,"Mombasa"
"763",763,0.29,"2016-01-17",34,43,24,25,6.44,"Kisumu"
"764",764,1.53,"2016-01-17",36,47,25,26,6.84,"Nairobi"
"765",765,1.4,"2016-01-17",32,39,25,25,10.74,"Kisumu"
"766",766,0,"2016-01-17",60,60,60,25,10.58,"Nakuru"
"767",767,0.82,"2016-01-17",26,32,19,25,9.22,"Eldoret"
